Youtube_Channel_URL,validated_url,is_valid,channel_id,handle,subscribers,error
https://www.youtube.com/channel/UCxc_RVs9NMYi52Ds-83x98w,https://www.youtube.com/channel/UCxc_RVs9NMYi52Ds-83x98w,True,UCxc_RVs9NMYi52Ds-83x98w?cbrd%3D1&amp;gae=cb-,,0,
https://www.youtube.com/channel/UCxc_pNB1B8pQ94R0AiG0ypA,https://www.youtube.com/channel/UCxc_pNB1B8pQ94R0AiG0ypA,True,UCxc_pNB1B8pQ94R0AiG0ypA?cbrd%3D1&amp;gae=cb-,,0,
https://www.youtube.com/channel/UCxcbIvZsnhcwTbbRlmbevAw,https://www.youtube.com/channel/UCxcbIvZsnhcwTbbRlmbevAw,True,UCxcbIvZsnhcwTbbRlmbevAw?cbrd%3D1&amp;gae=cb-,,0,
https://www.youtube.com/channel/UCxccMFkBeBi0oaQW6WVeo4g,https://www.youtube.com/channel/UCxccMFkBeBi0oaQW6WVeo4g,True,UCxccMFkBeBi0oaQW6WVeo4g?cbrd%3D1&amp;gae=cb-,,0,
https://www.youtube.com/channel/UCxcgPMOvl5JDQR0mQHAxaRQ,https://www.youtube.com/channel/UCxcgPMOvl5JDQR0mQHAxaRQ,True,UCxcgPMOvl5JDQR0mQHAxaRQ?cbrd%3D1&amp;gae=cb-,,0,
https://www.youtube.com/channel/UCxciIF2AyYh1VqI5E8Kx7xQ,https://www.youtube.com/channel/UCxciIF2AyYh1VqI5E8Kx7xQ,True,UCxciIF2AyYh1VqI5E8Kx7xQ?cbrd%3D1&amp;gae=cb-,,0,
https://www.youtube.com/channel/UCxcqi7DREcOiErcjAFol9ug,https://www.youtube.com/channel/UCxcqi7DREcOiErcjAFol9ug,True,UCxcqi7DREcOiErcjAFol9ug?cbrd%3D1&amp;gae=cb-,,0,
https://www.youtube.com/channel/UCxcrDySIHCxiCr3UhK6ocPQ,https://www.youtube.com/channel/UCxcrDySIHCxiCr3UhK6ocPQ,True,UCxcrDySIHCxiCr3UhK6ocPQ?cbrd%3D1&amp;gae=cb-,,0,
https://www.youtube.com/channel/UCxcrIOacPn8qZPNEMHEnZSg,https://www.youtube.com/channel/UCxcrIOacPn8qZPNEMHEnZSg,True,UCxcrIOacPn8qZPNEMHEnZSg?cbrd%3D1&amp;gae=cb-,,0,
https://www.youtube.com/channel/UCxcri-ePWVO8D1kymnzUimw,https://www.youtube.com/channel/UCxcri-ePWVO8D1kymnzUimw,True,UCxcri-ePWVO8D1kymnzUimw?cbrd%3D1&amp;gae=cb-,,0,
