Youtube_Channel_URL,validated_url,is_valid,channel_id,handle,subscribers,error
https://www.youtube.com/channel/UCYS3eYG7RGmAdpVEXI7zv0Q,https://www.youtube.com/channel/UCYS3eYG7RGmAdpVEXI7zv0Q,True,UCYS3eYG7RGmAdpVEXI7zv0Q,@greenland8902,4,
https://www.youtube.com/channel/UCYS5JcXLQ80cxC0RNfAaVBg,https://www.youtube.com/channel/UCYS5JcXLQ80cxC0RNfAaVBg,True,UCYS5JcXLQ80cxC0RNfAaVBg,@error3108,2.56K,
https://www.youtube.com/channel/UCYS5oppQyN5XW6VxhBMvG9Q,https://www.youtube.com/channel/UCYS5oppQyN5XW6VxhBMvG9Q,True,UCYS5oppQyN5XW6VxhBMvG9Q,@BarbieChocKat,21,
https://www.youtube.com/channel/UCYS6c93kOPeCRySJJOcq4KQ,https://www.youtube.com/channel/UCYS6c93kOPeCRySJJOcq4KQ,True,UCcF7lkZqxzI2asePTbksVdA,@GruOfficialChannel,45.1K,
https://www.youtube.com/channel/UCYS9XkT8BVKtIrbzKkFt3Jg,https://www.youtube.com/channel/UCYS9XkT8BVKtIrbzKkFt3Jg,True,UCYS9XkT8BVKtIrbzKkFt3Jg,@933JakeFM,396,
https://www.youtube.com/channel/UCYSDDQ6bqe4PGOjsiQq0jRw,https://www.youtube.com/channel/UCYSDDQ6bqe4PGOjsiQq0jRw,True,UCYSDDQ6bqe4PGOjsiQq0jRw,,0,
https://www.youtube.com/channel/UCYSGWVIGotKN-odW1FUFJRQ,https://www.youtube.com/channel/UCYSGWVIGotKN-odW1FUFJRQ,True,UCwr7wcD1lG8QcexYle_AYeA,@chpodcast7199,112K,
https://www.youtube.com/channel/UCYSGw_4Mw4XLef0E6kUdhYA,https://www.youtube.com/channel/UCYSGw_4Mw4XLef0E6kUdhYA,True,UC0RvUleviryXc7WdLMsAsmw,@VinArabia,800K,
https://www.youtube.com/channel/UCYSKFCe25ik-C_n6XTptuCw,https://www.youtube.com/channel/UCYSKFCe25ik-C_n6XTptuCw,True,UCYSKFCe25ik-C_n6XTptuCw,@LilimaiOfficial,476K,
https://www.youtube.com/channel/UCYSKL-9noGwp3W2s8GnVfOQ,https://www.youtube.com/channel/UCYSKL-9noGwp3W2s8GnVfOQ,True,UCYSKL-9noGwp3W2s8GnVfOQ,@EuskalHerrikoIkastolak,284,
https://www.youtube.com/channel/UCYSLAzXskCsx8QwUr-X4yqA,https://www.youtube.com/channel/UCYSLAzXskCsx8QwUr-X4yqA,True,UCT2TMDCf0GC76_xL9pvRobg,@elherrazhicham,997K,
