validated_url,channel_id,handle,subscribers
https://www.youtube.com/channel/UCBHwWYrgvBfJi8Je5zNGJJQ/videos,UCs7WxCaKdmlm_Oku90WEHyg,@VitalikIgnatyuk,2880000
https://www.youtube.com/channel/UCZwNChhDCVo_RA9CgrV_BZg/videos,UC62nFXtc3KNujp9LCPJt-sA,@aguafresquita816,2880000
https://www.youtube.com/channel/UCy2lbjas8-0tw1nGkDkWo5A/videos,UCw1l7UaZ6jesMQA0ldXTLPg,@OsAmiguinhosContoseHistorinhas,2880000
https://www.youtube.com/channel/UC77tdTDovSm70lFOkn9398Q/videos,UC77tdTDovSm70lFOkn9398Q,@ahonglifeexperiment2159,2880000
https://www.youtube.com/channel/UCB7yuJGjkfC5KvB2HxzOKeg/videos,UCB7yuJGjkfC5KvB2HxzOKeg,@Girlmerry,2880000
https://www.youtube.com/channel/UC9oLBiosH8I3muPxumGEVIg/videos,UC6S1hSjVMFbB9WKv-qZKwuw,@KuzyaMeduzya,2880000
https://www.youtube.com/channel/UC5Sx4un-pScLvw6chDOkCGw/videos,UC5Sx4un-pScLvw6chDOkCGw,@SanjuRathodSR,2880000
https://www.youtube.com/@karafun/videos,client,@karafun,2880000
https://www.youtube.com/channel/UCPyDkfIhK-sRqJS0llTNdTg/videos,UCScYraWb9PHqwIybTzWdqcw,@rdcgujaratihd,2880000
https://www.youtube.com/channel/UCF5RuEuoGrqGtscvLGLOMew/videos,UCF5RuEuoGrqGtscvLGLOMew,@VIVAShows,2880000
https://www.youtube.com/channel/UCspFQOJDwLt9Df9EODmttsg/videos,UCspFQOJDwLt9Df9EODmttsg,@thesurvivalwild6023,2870000
https://www.youtube.com/channel/UC6DMKiXf8Ynt59b-oj5uyxQ/videos,UC6DMKiXf8Ynt59b-oj5uyxQ,@ladykapa2112,2870000
https://www.youtube.com/channel/UC2Xc1Vt6JfBLN3gcd054xNA/videos,UC2Xc1Vt6JfBLN3gcd054xNA,@IDOLFACTORY,2870000
https://www.youtube.com/channel/UC2YvLBsduOMcStpJbZav-mw/videos,UC2YvLBsduOMcStpJbZav-mw,@rightchoiceshearing,2870000
https://www.youtube.com/channel/UC9mZnK8GSQVX35DWbaIFDuQ/videos,UC9mZnK8GSQVX35DWbaIFDuQ,@gstalkingtom,2870000
https://www.youtube.com/channel/UCYlJU1-K5C849j_Loif2aeA/videos,UCYlJU1-K5C849j_Loif2aeA,@BrotherAshik,2870000
https://www.youtube.com/@lesptitszamis/videos,UCCILh5hly9DZqSx7N2fM9Dg,@lesptitszamis,2870000
https://www.youtube.com/channel/UCudi-cZxR9whukJTiw-oCxQ/videos,UC8mAbhjrSajQVXhp_znbycA,@PlayEvenFashions,2870000
