Youtube_Channel_URL,validated_url,is_valid,channel_id,handle,subscribers,error
https://www.youtube.com/channel/UCQSeA3ydHGUrQOxLscZyLAQ,https://www.youtube.com/channel/UCQSeA3ydHGUrQOxLscZyLAQ,True,UCQSeA3ydHGUrQOxLscZyLAQ,,72.3K,
https://www.youtube.com/channel/UCQXKf-MNU-YpZOe-Jac6f5w,https://www.youtube.com/channel/UCQXKf-MNU-YpZOe-Jac6f5w,True,UCQXKf-MNU-YpZOe-Jac6f5w,,262K,
https://www.youtube.com/channel/UCQb6sQKW2OEKzVON51DNLDA,https://www.youtube.com/channel/UCQb6sQKW2OEKzVON51DNLDA,True,UCJpyfwgl33CvTPJA2-h2S1Q,,19.9K,
https://www.youtube.com/channel/UCQfOgfIdKXut_ArIjhX5vCA,https://www.youtube.com/channel/UCQfOgfIdKXut_ArIjhX5vCA,True,UC_LQrLv47K0Fd3k2MB1kBRQ,,6.21K,
https://www.youtube.com/channel/UCQgW5a9mp31c80VQBEifx8g,https://www.youtube.com/channel/UCQgW5a9mp31c80VQBEifx8g,True,UCQgW5a9mp31c80VQBEifx8g,,0,
https://www.youtube.com/channel/UCQjZ2cub4zIJuUmBRrVcnEw,https://www.youtube.com/channel/UCQjZ2cub4zIJuUmBRrVcnEw,True,UCQjZ2cub4zIJuUmBRrVcnEw,,9.79K,
https://www.youtube.com/channel/UCQlGKUBcPWbH_SYKIrtw9KA,https://www.youtube.com/channel/UCQlGKUBcPWbH_SYKIrtw9KA,True,UCcUnVApkaZVaNJBa67N4b2Q,,6.09K,
https://www.youtube.com/channel/UCQorQqOLcvS_LRTEwcuEO0A,https://www.youtube.com/channel/UCQorQqOLcvS_LRTEwcuEO0A,True,UCQorQqOLcvS_LRTEwcuEO0A,,109K,
https://www.youtube.com/channel/UCQuLyisJ87EzOVsFV5sX4RA,https://www.youtube.com/channel/UCQuLyisJ87EzOVsFV5sX4RA,True,UC-rS3izZ1_FIz9o_gN9iVxA,,14.1K,
https://www.youtube.com/channel/UCR0BVL1tHU71qD-b2ASilNQ,https://www.youtube.com/channel/UCR0BVL1tHU71qD-b2ASilNQ,True,UCR0BVL1tHU71qD-b2ASilNQ,,213,
https://www.youtube.com/channel/UCR5AvDAabVaMDnD00Wg7CNA,https://www.youtube.com/channel/UCR5AvDAabVaMDnD00Wg7CNA,True,UCR5AvDAabVaMDnD00Wg7CNA,,174K,
https://www.youtube.com/channel/UCRARjGc38efleIerZ7k9tfw,https://www.youtube.com/channel/UCRARjGc38efleIerZ7k9tfw,True,UCRARjGc38efleIerZ7k9tfw,,570K,
https://www.youtube.com/channel/UCRAsmbd6nDmBT4tvLsLb_3w,https://www.youtube.com/channel/UCRAsmbd6nDmBT4tvLsLb_3w,True,UCRAsmbd6nDmBT4tvLsLb_3w,,25.3K,
https://www.youtube.com/channel/UCRClDRPZ5K445T6XknP5Gkw,https://www.youtube.com/channel/UCRClDRPZ5K445T6XknP5Gkw,True,UCRClDRPZ5K445T6XknP5Gkw,,2.34M,
https://www.youtube.com/channel/UCRIhV3w6H2i_NmnYrovWo5g,https://www.youtube.com/channel/UCRIhV3w6H2i_NmnYrovWo5g,True,UCQQiS-OvKJGpPPtLo0HitRA,,209K,
https://www.youtube.com/channel/UCRIs5GoNN-ckKHlalAItLHg,https://www.youtube.com/channel/UCRIs5GoNN-ckKHlalAItLHg,True,UCRIs5GoNN-ckKHlalAItLHg,,1.12K,
https://www.youtube.com/channel/UCRKsFx2zSCZNmUndf6l83Og,https://www.youtube.com/channel/UCRKsFx2zSCZNmUndf6l83Og,True,UCRKsFx2zSCZNmUndf6l83Og,,506K,
https://www.youtube.com/channel/UCRMBdcHAECv5aWJ852sR2Dw,https://www.youtube.com/channel/UCRMBdcHAECv5aWJ852sR2Dw,True,UCBdCaezoJipdjufwKz-l2ZA,,1.04K,
https://www.youtube.com/channel/UCRMGnL3jn92TLnshnupr7Rw,https://www.youtube.com/channel/UCRMGnL3jn92TLnshnupr7Rw,True,UCRMGnL3jn92TLnshnupr7Rw,,58.5K,
https://www.youtube.com/channel/UCRTsiey0jPe21Gr1qKb6puw,https://www.youtube.com/channel/UCRTsiey0jPe21Gr1qKb6puw,True,UCw1_rCxE5aHaZ7bz_P-1vhA,,49.1K,
https://www.youtube.com/channel/UCRUDeMoEObOGp900B3dahYg,https://www.youtube.com/channel/UCRUDeMoEObOGp900B3dahYg,True,UCDtLe1ld4vDjyK71vF2wDlA,,85.2K,
https://www.youtube.com/channel/UCRVYss9AK2VcF9N1mVczi7g,https://www.youtube.com/channel/UCRVYss9AK2VcF9N1mVczi7g,True,UCRVYss9AK2VcF9N1mVczi7g,,33K,
https://www.youtube.com/channel/UCRWAIHwcIIhlTeib-Pa24KA,https://www.youtube.com/channel/UCRWAIHwcIIhlTeib-Pa24KA,True,UCpi1sLpjJNtUIsD0iOnVZOQ,,284K,
https://www.youtube.com/channel/UCRZ-JpeLkkkM5H322voOQbQ,https://www.youtube.com/channel/UCRZ-JpeLkkkM5H322voOQbQ,True,UCRZ-JpeLkkkM5H322voOQbQ,,11.1K,
https://www.youtube.com/channel/UCRawV2dMIjCsy7fktMxnHPw,https://www.youtube.com/channel/UCRawV2dMIjCsy7fktMxnHPw,True,UCRawV2dMIjCsy7fktMxnHPw,,22.8K,
https://www.youtube.com/channel/UCRc6rauO1Dr3ASVf8UZM0hw,https://www.youtube.com/channel/UCRc6rauO1Dr3ASVf8UZM0hw,True,UCRc6rauO1Dr3ASVf8UZM0hw,,58K,
https://www.youtube.com/channel/UCRcp1kRCSFXNSSg9p-hTHmQ,https://www.youtube.com/channel/UCRcp1kRCSFXNSSg9p-hTHmQ,True,UCRcp1kRCSFXNSSg9p-hTHmQ,,40.1K,
https://www.youtube.com/channel/UCRdXnqKCOejtSTbjD-Myc6g,https://www.youtube.com/channel/UCRdXnqKCOejtSTbjD-Myc6g,True,UCF1Vc1Zb7tz0OMYDLC0njZg,,1.82M,
https://www.youtube.com/channel/UCRk_DB5ZQQcREqsWTeqqzLg,https://www.youtube.com/channel/UCRk_DB5ZQQcREqsWTeqqzLg,True,UCaWd5_7JhbQBe4dknZhsHJg,,2.06M,
https://www.youtube.com/channel/UCRmAS5pU3Kv7O3RxEJzihIA,https://www.youtube.com/channel/UCRmAS5pU3Kv7O3RxEJzihIA,True,UCRmAS5pU3Kv7O3RxEJzihIA,,7.53K,
https://www.youtube.com/channel/UCRmVUPLYf_kOceBNbBNsqEg,https://www.youtube.com/channel/UCRmVUPLYf_kOceBNbBNsqEg,True,UCRxr-qQ1t9Qj3uyUJeFIxrQ,,37.4K,
https://www.youtube.com/channel/UCRvpumrJs0qY1xLzeU0Ss1Q,https://www.youtube.com/channel/UCRvpumrJs0qY1xLzeU0Ss1Q,True,UCRvpumrJs0qY1xLzeU0Ss1Q,,577K,
https://www.youtube.com/channel/UCRzypVq0B_yBad5eGrwBx0Q,https://www.youtube.com/channel/UCRzypVq0B_yBad5eGrwBx0Q,True,UCRzypVq0B_yBad5eGrwBx0Q,,87.9K,
https://www.youtube.com/channel/UCS1aK3ec34NQPze1HLkjK2Q,https://www.youtube.com/channel/UCS1aK3ec34NQPze1HLkjK2Q,True,UCS1aK3ec34NQPze1HLkjK2Q,,317K,
https://www.youtube.com/channel/UCS36K-xkoU-ia2n8nv4HBiw,https://www.youtube.com/channel/UCS36K-xkoU-ia2n8nv4HBiw,True,UCS36K-xkoU-ia2n8nv4HBiw,,18.9K,
https://www.youtube.com/channel/UCS3vLKEA8z6d0OdWveB4qAg,https://www.youtube.com/channel/UCS3vLKEA8z6d0OdWveB4qAg,True,UCS3vLKEA8z6d0OdWveB4qAg,,22.8K,
https://www.youtube.com/channel/UCS595gpzT6j72Tvvmx5aEUg,https://www.youtube.com/channel/UCS595gpzT6j72Tvvmx5aEUg,True,UCS595gpzT6j72Tvvmx5aEUg,,2.36K,
https://www.youtube.com/channel/UCSEPLnkG2lDl1BxBtEB1XwA,https://www.youtube.com/channel/UCSEPLnkG2lDl1BxBtEB1XwA,True,UCQgWpmt02UtJkyO32HGUASQ,,161K,
https://www.youtube.com/channel/UCSbR4WyxyRh3wJEM6Em5y1Q,https://www.youtube.com/channel/UCSbR4WyxyRh3wJEM6Em5y1Q,True,UCRJHsfOxcOxXpy1pjUMHMvg,,145K,
https://www.youtube.com/channel/UCSfQRj8-hg66tJSWucPgSNA,https://www.youtube.com/channel/UCSfQRj8-hg66tJSWucPgSNA,True,UCSfQRj8-hg66tJSWucPgSNA,,1.03K,
https://www.youtube.com/channel/UCSjYlwK47adlc_ic1Xubfkg,https://www.youtube.com/channel/UCSjYlwK47adlc_ic1Xubfkg,True,UCSjYlwK47adlc_ic1Xubfkg,,221,
https://www.youtube.com/channel/UCSlvEwtA7UNdzk9bSiDg_Jg,https://www.youtube.com/channel/UCSlvEwtA7UNdzk9bSiDg_Jg,True,UCSlvEwtA7UNdzk9bSiDg_Jg,,925,
https://www.youtube.com/channel/UCSnD2P5xUwb-OVPUjeHxQkQ,https://www.youtube.com/channel/UCSnD2P5xUwb-OVPUjeHxQkQ,True,UCFzUhoh3giS3qRmWBEoFHBg,,1.29M,
https://www.youtube.com/channel/UCSnz9r0fNTKiYF5KTg0hD2A,https://www.youtube.com/channel/UCSnz9r0fNTKiYF5KTg0hD2A,True,UCKMTRs8g_YKt-5EnRXmEdfw,,11.8K,
https://www.youtube.com/channel/UCSoC2lr_xQ3yq3CCbKAgpOQ,https://www.youtube.com/channel/UCSoC2lr_xQ3yq3CCbKAgpOQ,True,UCSoC2lr_xQ3yq3CCbKAgpOQ,,6.51M,
https://www.youtube.com/channel/UCSpnIDyxRgq2gMWPhSmNvgQ,https://www.youtube.com/channel/UCSpnIDyxRgq2gMWPhSmNvgQ,True,UCSpnIDyxRgq2gMWPhSmNvgQ,,15.3K,
https://www.youtube.com/channel/UCSq0GnosFWBuRxo953yCDAA,https://www.youtube.com/channel/UCSq0GnosFWBuRxo953yCDAA,True,UCSq0GnosFWBuRxo953yCDAA,,4.4K,
https://www.youtube.com/channel/UCSqki_ikzll8loScSqC9Low,https://www.youtube.com/channel/UCSqki_ikzll8loScSqC9Low,True,UCIyh5U-Z_YPeBaBBHFfoKgQ,,89.2K,
